"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2024-07-03,NA,"X4","TM",23
2024-07-03,"09:38:00","X4","TX",25.4
2024-07-03,"04:00:00","X4","TN",21.8
2024-07-03,NA,"X4","HRM",69
2024-07-03,"23:30:00","X4","HRX",79
2024-07-03,"09:39:00","X4","HRN",55
2024-07-03,NA,"X4","PM",1009.9
2024-07-03,"00:02:00","X4","PX",1011.6
2024-07-03,"17:06:00","X4","PN",1008.4
2024-07-03,NA,"X4","PPT",0
2024-07-03,NA,"X4","RS24h",27.4
2024-07-03,NA,"X4","VVM10",2
2024-07-03,NA,"X4","DVM10",113
2024-07-03,"10:31:00","X4","VVX10",7.2
2024-07-03,"10:31:00","X4","DVVX10",99
2024-07-03,NA,"X8","TM",22.4
2024-07-03,"10:17:00","X8","TX",25.4
2024-07-03,"03:32:00","X8","TN",19.3
2024-07-03,NA,"X8","HRM",75
2024-07-03,"03:32:00","X8","HRX",91
2024-07-03,"09:59:00","X8","HRN",49
2024-07-03,NA,"X8","PM",1004.3
2024-07-03,"00:00:00","X8","PX",1006
2024-07-03,"17:06:00","X8","PN",1002.9
2024-07-03,NA,"X8","PPT",0
2024-07-03,NA,"X8","RS24h",21.6
2024-07-03,NA,"X8","VVM10",1.9
2024-07-03,NA,"X8","DVM10",95
2024-07-03,"14:49:00","X8","VVX10",7.3
2024-07-03,"14:49:00","X8","DVVX10",121
2024-07-04,NA,"D5","TM",21.1
2024-07-04,"12:18:00","D5","TX",26.2
2024-07-04,"03:47:00","D5","TN",17.3
2024-07-04,NA,"D5","HRM",84
2024-07-04,"23:32:00","D5","HRX",100
2024-07-04,"12:39:00","D5","HRN",56
2024-07-04,NA,"D5","PM",968.4
2024-07-04,"23:00:00","D5","PX",969.7
2024-07-04,"03:19:00","D5","PN",966.7
2024-07-04,NA,"D5","PPT",0
2024-07-04,NA,"D5","RS24h",22.4
2024-07-04,NA,"D5","VVM10",2.3
2024-07-04,NA,"D5","DVM10",107
2024-07-04,"15:07:00","D5","VVX10",7.3
2024-07-04,"15:07:00","D5","DVVX10",175
2024-07-04,NA,"X2","TM",23.2
2024-07-04,"14:04:00","X2","TX",27.5
2024-07-04,"04:30:00","X2","TN",19.7
2024-07-04,NA,"X2","HRM",76
2024-07-04,"04:30:00","X2","HRX",88
2024-07-04,"13:06:00","X2","HRN",61
2024-07-04,NA,"X4","TM",23.6
2024-07-04,"13:24:00","X4","TX",26
2024-07-04,"04:08:00","X4","TN",21.1
2024-07-04,NA,"X4","HRM",71
2024-07-04,"23:57:00","X4","HRX",82
2024-07-04,"08:17:00","X4","HRN",58
2024-07-04,NA,"X4","PM",1011.6
2024-07-04,"11:30:00","X4","PX",1013
2024-07-04,"03:30:00","X4","PN",1010
2024-07-04,NA,"X4","PPT",0
2024-07-04,NA,"X4","RS24h",29.3
2024-07-04,NA,"X4","VVM10",2.1
2024-07-04,NA,"X4","DVM10",100
2024-07-04,"13:39:00","X4","VVX10",7.7
2024-07-04,"13:39:00","X4","DVVX10",158
2024-07-04,NA,"X8","TM",23
2024-07-04,"12:01:00","X8","TX",27.7
2024-07-04,"03:23:00","X8","TN",19.2
2024-07-04,NA,"X8","HRM",77
2024-07-04,"04:32:00","X8","HRX",97
2024-07-04,"12:06:00","X8","HRN",55
2024-07-04,NA,"X8","PM",1006
2024-07-04,"22:11:00","X8","PX",1007.4
2024-07-04,"03:17:00","X8","PN",1004.3
2024-07-04,NA,"X8","PPT",0
2024-07-04,NA,"X8","RS24h",24.7
2024-07-04,NA,"X8","VVM10",1.8
2024-07-04,NA,"X8","DVM10",106
2024-07-04,"13:40:00","X8","VVX10",7.3
2024-07-04,"13:40:00","X8","DVVX10",196
2024-07-05,NA,"D5","TM",22.7
2024-07-05,"14:23:00","D5","TX",28.9
2024-07-05,"04:06:00","D5","TN",18.2
2024-07-05,NA,"D5","HRM",74
2024-07-05,"03:42:00","D5","HRX",100
2024-07-05,"15:15:00","D5","HRN",44
2024-07-05,NA,"D5","PM",967.3
2024-07-05,"00:00:00","D5","PX",969.6
2024-07-05,"23:54:00","D5","PN",964.9
2024-07-05,NA,"D5","PPT",0
2024-07-05,NA,"D5","RS24h",30.3
2024-07-05,NA,"D5","VVM10",2.6
2024-07-05,NA,"D5","DVM10",206
2024-07-05,"22:54:00","D5","VVX10",10.8
2024-07-05,"22:54:00","D5","DVVX10",269
2024-07-05,NA,"X2","TM",24.4
2024-07-05,"14:57:00","X2","TX",28.6
2024-07-05,"04:30:00","X2","TN",20.7
2024-07-05,NA,"X2","HRM",73
2024-07-05,"04:16:00","X2","HRX",91
2024-07-05,"15:00:00","X2","HRN",56
2024-07-05,NA,"X4","TM",24.9
2024-07-05,"13:40:00","X4","TX",27.7
2024-07-05,"04:40:00","X4","TN",22.1
2024-07-05,NA,"X4","HRM",67
2024-07-05,"03:32:00","X4","HRX",89
2024-07-05,"09:54:00","X4","HRN",49
2024-07-05,NA,"X4","PM",1010.2
2024-07-05,"00:00:00","X4","PX",1012.8
2024-07-05,"19:32:00","X4","PN",1007.7
2024-07-05,NA,"X4","PPT",0
2024-07-05,NA,"X4","RS24h",29.6
2024-07-05,NA,"X4","VVM10",1.8
2024-07-05,NA,"X4","DVM10",164
2024-07-05,"23:01:00","X4","VVX10",7.7
2024-07-05,"23:01:00","X4","DVVX10",306
2024-07-05,NA,"X8","TM",24.5
2024-07-05,"14:26:00","X8","TX",29.1
2024-07-05,"04:31:00","X8","TN",20
2024-07-05,NA,"X8","HRM",70
2024-07-05,"05:00:00","X8","HRX",100
2024-07-05,"15:03:00","X8","HRN",43
2024-07-05,NA,"X8","PM",1004.8
2024-07-05,"00:01:00","X8","PX",1007.2
2024-07-05,"19:30:00","X8","PN",1002.3
2024-07-05,NA,"X8","PPT",0
2024-07-05,NA,"X8","RS24h",29.2
2024-07-05,NA,"X8","VVM10",1.7
2024-07-05,NA,"X8","DVM10",218
2024-07-05,"11:23:00","X8","VVX10",7.3
2024-07-05,"11:23:00","X8","DVVX10",136
2024-07-06,NA,"D5","TM",22.9
2024-07-06,"12:23:00","D5","TX",28.7
2024-07-06,"23:46:00","D5","TN",19.3
2024-07-06,NA,"D5","HRM",75
2024-07-06,"23:46:00","D5","HRX",100
2024-07-06,"02:17:00","D5","HRN",45
2024-07-06,NA,"D5","PM",963.9
2024-07-06,"23:00:00","D5","PX",966
2024-07-06,"15:54:00","D5","PN",962.8
2024-07-06,NA,"D5","PPT",0.2
2024-07-06,NA,"D5","RS24h",22.9
2024-07-06,NA,"D5","VVM10",3
2024-07-06,NA,"D5","DVM10",92
2024-07-06,"00:41:00","D5","VVX10",12.5
2024-07-06,"00:41:00","D5","DVVX10",331
2024-07-06,NA,"X2","TM",24.5
2024-07-06,"12:48:00","X2","TX",27.5
2024-07-06,"02:05:00","X2","TN",22.5
2024-07-06,NA,"X2","HRM",73
2024-07-06,"06:06:00","X2","HRX",84
2024-07-06,"12:30:00","X2","HRN",59
2024-07-06,NA,"X4","TM",24.7
2024-07-06,"12:23:00","X4","TX",27.8
2024-07-06,"03:30:00","X4","TN",23.2
2024-07-06,NA,"X4","HRM",69
2024-07-06,"06:01:00","X4","HRX",77
2024-07-06,"12:14:00","X4","HRN",48
2024-07-06,NA,"X4","PM",1006.7
2024-07-06,"23:01:00","X4","PX",1008.9
2024-07-06,"15:43:00","X4","PN",1005.4
2024-07-06,NA,"X4","PPT",0.1
2024-07-06,NA,"X4","RS24h",24.1
2024-07-06,NA,"X4","VVM10",2.6
2024-07-06,NA,"X4","DVM10",106
2024-07-06,"20:09:00","X4","VVX10",11.9
2024-07-06,"20:09:00","X4","DVVX10",62
2024-07-06,NA,"X8","TM",24.4
2024-07-06,"12:32:00","X8","TX",28.5
2024-07-06,"03:05:00","X8","TN",21.4
2024-07-06,NA,"X8","HRM",70
2024-07-06,"04:42:00","X8","HRX",86
2024-07-06,"12:37:00","X8","HRN",46
2024-07-06,NA,"X8","PM",1001.2
2024-07-06,"23:32:00","X8","PX",1003.4
2024-07-06,"15:42:00","X8","PN",1000.1
2024-07-06,NA,"X8","PPT",0
2024-07-06,NA,"X8","RS24h",23.9
2024-07-06,NA,"X8","VVM10",2.3
2024-07-06,NA,"X8","DVM10",98
2024-07-06,"20:08:00","X8","VVX10",10.1
2024-07-06,"20:08:00","X8","DVVX10",75
2024-07-07,NA,"D5","TM",21.3
2024-07-07,"12:03:00","D5","TX",27.5
2024-07-07,"06:00:00","D5","TN",17.6
2024-07-07,NA,"D5","HRM",79
2024-07-07,"01:30:00","D5","HRX",100
2024-07-07,"12:03:00","D5","HRN",53
2024-07-07,NA,"D5","PM",966.8
2024-07-07,"23:31:00","D5","PX",969.3
2024-07-07,"04:00:00","D5","PN",964.9
2024-07-07,NA,"D5","PPT",0
2024-07-07,NA,"D5","RS24h",23.3
2024-07-07,NA,"D5","VVM10",5
2024-07-07,NA,"D5","DVM10",255
2024-07-07,"05:53:00","D5","VVX10",9.9
2024-07-07,"05:53:00","D5","DVVX10",319
2024-07-07,NA,"X2","TM",24.3
2024-07-07,"12:47:00","X2","TX",28.8
2024-07-07,"04:25:00","X2","TN",22
2024-07-07,NA,"X2","HRM",70
2024-07-07,"01:29:00","X2","HRX",81
2024-07-07,"12:48:00","X2","HRN",54
2024-07-07,NA,"X4","TM",24.1
2024-07-07,"13:08:00","X4","TX",27.7
2024-07-07,"05:55:00","X4","TN",21.9
2024-07-07,NA,"X4","HRM",67
2024-07-07,"23:10:00","X4","HRX",77
2024-07-07,"13:08:00","X4","HRN",50
2024-07-07,NA,"X4","PM",1009.9
2024-07-07,"23:38:00","X4","PX",1012.5
2024-07-07,"03:11:00","X4","PN",1007.8
2024-07-07,NA,"X4","PPT",0
2024-07-07,NA,"X4","RS24h",22
2024-07-07,NA,"X4","VVM10",2.4
2024-07-07,NA,"X4","DVM10",234
2024-07-07,"13:11:00","X4","VVX10",8.9
2024-07-07,"13:11:00","X4","DVVX10",186
2024-07-07,NA,"X8","TM",23.6
2024-07-07,"12:50:00","X8","TX",28
2024-07-07,"06:00:00","X8","TN",20.7
2024-07-07,NA,"X8","HRM",70
2024-07-07,"23:49:00","X8","HRX",86
2024-07-07,"10:05:00","X8","HRN",51
2024-07-07,NA,"X8","PM",1004.4
2024-07-07,"23:13:00","X8","PX",1007.1
2024-07-07,"04:00:00","X8","PN",1002.3
2024-07-07,NA,"X8","PPT",0
2024-07-07,NA,"X8","RS24h",20.3
2024-07-07,NA,"X8","VVM10",2.5
2024-07-07,NA,"X8","DVM10",253
2024-07-07,"15:17:00","X8","VVX10",8.5
2024-07-07,"15:17:00","X8","DVVX10",218
2024-07-08,NA,"D5","TM",22.8
2024-07-08,"12:39:00","D5","TX",28.8
2024-07-08,"04:24:00","D5","TN",18.6
2024-07-08,NA,"D5","HRM",79
2024-07-08,"22:00:00","D5","HRX",100
2024-07-08,"11:51:00","D5","HRN",56
2024-07-08,NA,"D5","PM",968.7
2024-07-08,"22:42:00","D5","PX",969.8
2024-07-08,"15:35:00","D5","PN",967.7
2024-07-08,NA,"D5","PPT",0
2024-07-08,NA,"D5","RS24h",28.7
2024-07-08,NA,"D5","VVM10",4.3
2024-07-08,NA,"D5","DVM10",244
2024-07-08,"14:06:00","D5","VVX10",9.3
2024-07-08,"14:06:00","D5","DVVX10",216
2024-07-08,NA,"X2","TM",24.7
2024-07-08,"15:15:00","X2","TX",28.5
2024-07-08,"04:32:00","X2","TN",20.6
2024-07-08,NA,"X2","HRM",73
2024-07-08,"04:41:00","X2","HRX",87
2024-07-08,"15:11:00","X2","HRN",63
2024-07-08,NA,"X4","TM",25.1
2024-07-08,"15:17:00","X4","TX",28.6
2024-07-08,"04:44:00","X4","TN",22.3
2024-07-08,NA,"X4","HRM",67
2024-07-08,"21:31:00","X4","HRX",80
2024-07-08,"15:17:00","X4","HRN",56
2024-07-08,NA,"X4","PM",1011.7
2024-07-08,"23:06:00","X4","PX",1012.8
2024-07-08,"15:24:00","X4","PN",1010.5
2024-07-08,NA,"X4","PPT",0
2024-07-08,NA,"X4","RS24h",28.2
2024-07-08,NA,"X4","VVM10",2.3
2024-07-08,NA,"X4","DVM10",242
2024-07-08,"13:40:00","X4","VVX10",9
2024-07-08,"13:40:00","X4","DVVX10",176
2024-07-08,NA,"X8","TM",24.5
2024-07-08,"13:04:00","X8","TX",29
2024-07-08,"03:55:00","X8","TN",19.9
2024-07-08,NA,"X8","HRM",73
2024-07-08,"03:55:00","X8","HRX",91
2024-07-08,"10:56:00","X8","HRN",55
2024-07-08,NA,"X8","PM",1006.2
2024-07-08,"23:01:00","X8","PX",1007.3
2024-07-08,"16:30:00","X8","PN",1005.2
2024-07-08,NA,"X8","PPT",0
2024-07-08,NA,"X8","RS24h",27.5
2024-07-08,NA,"X8","VVM10",2.2
2024-07-08,NA,"X8","DVM10",245
2024-07-08,"15:00:00","X8","VVX10",8.6
2024-07-08,"15:00:00","X8","DVVX10",192
2024-07-09,NA,"D5","TM",24.1
2024-07-09,"14:23:00","D5","TX",30.6
2024-07-09,"03:39:00","D5","TN",19.5
2024-07-09,NA,"D5","HRM",66
2024-07-09,"02:00:00","D5","HRX",100
2024-07-09,"14:28:00","D5","HRN",39
2024-07-09,NA,"D5","PM",968.9
2024-07-09,"10:04:00","D5","PX",969.9
2024-07-09,"03:40:00","D5","PN",967.8
2024-07-09,NA,"D5","PPT",0
2024-07-09,NA,"D5","RS24h",29.7
2024-07-09,NA,"D5","VVM10",4.1
2024-07-09,NA,"D5","DVM10",234
2024-07-09,"13:23:00","D5","VVX10",8.6
2024-07-09,"13:23:00","D5","DVVX10",214
2024-07-09,NA,"X2","TM",25.4
2024-07-09,"13:32:00","X2","TX",30.2
2024-07-09,"04:44:00","X2","TN",21.1
2024-07-09,NA,"X2","HRM",70
2024-07-09,"05:08:00","X2","HRX",86
2024-07-09,"16:46:00","X2","HRN",53
2024-07-09,NA,"X4","TM",26
2024-07-09,"13:50:00","X4","TX",30.1
2024-07-09,"04:13:00","X4","TN",22.8
2024-07-09,NA,"X4","HRM",63
2024-07-09,"04:05:00","X4","HRX",75
2024-07-09,"15:13:00","X4","HRN",44
2024-07-09,NA,"X4","PM",1011.8
2024-07-09,"08:30:00","X4","PX",1012.9
2024-07-09,"17:12:00","X4","PN",1010.4
2024-07-09,NA,"X4","PPT",0
2024-07-09,NA,"X4","RS24h",29
2024-07-09,NA,"X4","VVM10",2.1
2024-07-09,NA,"X4","DVM10",226
2024-07-09,"14:27:00","X4","VVX10",7.4
2024-07-09,"14:27:00","X4","DVVX10",216
2024-07-09,NA,"X8","TM",25.4
2024-07-09,"14:20:00","X8","TX",31.1
2024-07-09,"04:31:00","X8","TN",20.1
2024-07-09,NA,"X8","HRM",68
2024-07-09,"03:52:00","X8","HRX",94
2024-07-09,"13:44:00","X8","HRN",41
2024-07-09,NA,"X8","PM",1006.3
2024-07-09,"08:04:00","X8","PX",1007.5
2024-07-09,"17:09:00","X8","PN",1005
2024-07-09,NA,"X8","PPT",0
2024-07-09,NA,"X8","RS24h",28.5
2024-07-09,NA,"X8","VVM10",1.9
2024-07-09,NA,"X8","DVM10",240
2024-07-09,"15:12:00","X8","VVX10",7.7
2024-07-09,"15:12:00","X8","DVVX10",223
2024-07-10,NA,"D5","TM",25.3
2024-07-10,"13:30:00","D5","TX",30.8
2024-07-10,"02:39:00","D5","TN",21.8
2024-07-10,NA,"D5","HRM",67
2024-07-10,"22:32:00","D5","HRX",100
2024-07-10,"12:35:00","D5","HRN",54
2024-07-10,NA,"D5","PM",969.8
2024-07-10,"22:35:00","D5","PX",971.2
2024-07-10,"04:00:00","D5","PN",968.6
2024-07-10,NA,"D5","PPT",0
2024-07-10,NA,"D5","RS24h",29.7
2024-07-10,NA,"D5","VVM10",2.8
2024-07-10,NA,"D5","DVM10",224
2024-07-10,"15:51:00","D5","VVX10",8.3
2024-07-10,"15:51:00","D5","DVVX10",205
2024-07-10,NA,"X2","TM",25.9
2024-07-10,"14:16:00","X2","TX",30.1
2024-07-10,"05:04:00","X2","TN",21.3
2024-07-10,NA,"X2","HRM",71
2024-07-10,"23:31:00","X2","HRX",90
2024-07-10,"17:26:00","X2","HRN",56
2024-07-10,NA,"X4","TM",26.7
2024-07-10,"16:13:00","X4","TX",29.4
2024-07-10,"04:16:00","X4","TN",23.9
2024-07-10,NA,"X4","HRM",65
2024-07-10,"23:54:00","X4","HRX",94
2024-07-10,"07:37:00","X4","HRN",54
2024-07-10,NA,"X4","PM",1012.5
2024-07-10,"22:30:00","X4","PX",1013.9
2024-07-10,"03:57:00","X4","PN",1011.3
2024-07-10,NA,"X4","PPT",0
2024-07-10,NA,"X4","RS24h",29
2024-07-10,NA,"X4","VVM10",2
2024-07-10,NA,"X4","DVM10",197
2024-07-10,"16:02:00","X4","VVX10",8.2
2024-07-10,"16:02:00","X4","DVVX10",202
2024-07-10,NA,"X8","TM",26
2024-07-10,"12:54:00","X8","TX",30.9
2024-07-10,"04:08:00","X8","TN",21.1
2024-07-10,NA,"X8","HRM",70
2024-07-10,"23:56:00","X8","HRX",100
2024-07-10,"07:37:00","X8","HRN",52
2024-07-10,NA,"X8","PM",1007
2024-07-10,"22:30:00","X8","PX",1008.4
2024-07-10,"03:53:00","X8","PN",1005.8
2024-07-10,NA,"X8","PPT",0
2024-07-10,NA,"X8","RS24h",28.9
2024-07-10,NA,"X8","VVM10",1.8
2024-07-10,NA,"X8","DVM10",217
2024-07-10,"16:01:00","X8","VVX10",8.3
2024-07-10,"16:01:00","X8","DVVX10",231
2024-07-11,NA,"D5","TM",26.5
2024-07-11,"12:52:00","D5","TX",33.5
2024-07-11,"22:25:00","D5","TN",21.2
2024-07-11,NA,"D5","HRM",68
2024-07-11,"22:01:00","D5","HRX",100
2024-07-11,"12:25:00","D5","HRN",39
2024-07-11,NA,"D5","PM",969.2
2024-07-11,"08:47:00","D5","PX",971.1
2024-07-11,"23:56:00","D5","PN",966.8
2024-07-11,NA,"D5","PPT",0
2024-07-11,NA,"D5","RS24h",29.6
2024-07-11,NA,"D5","VVM10",3.5
2024-07-11,NA,"D5","DVM10",186
2024-07-11,"16:05:00","D5","VVX10",8.9
2024-07-11,"16:05:00","D5","DVVX10",226
2024-07-11,NA,"X2","TM",26.9
2024-07-11,"14:15:00","X2","TX",31.7
2024-07-11,"05:00:00","X2","TN",23
2024-07-11,NA,"X2","HRM",75
2024-07-11,"04:30:00","X2","HRX",94
2024-07-11,"15:33:00","X2","HRN",49
2024-07-11,NA,"X4","TM",27.5
2024-07-11,"14:11:00","X4","TX",31.7
2024-07-11,"03:36:00","X4","TN",24.1
2024-07-11,NA,"X4","HRM",71
2024-07-11,"04:30:00","X4","HRX",100
2024-07-11,"14:55:00","X4","HRN",42
2024-07-11,NA,"X4","PM",1011.8
2024-07-11,"07:59:00","X4","PX",1013.9
2024-07-11,"23:59:00","X4","PN",1009.4
2024-07-11,NA,"X4","PPT",0
2024-07-11,NA,"X4","RS24h",29
2024-07-11,NA,"X4","VVM10",2
2024-07-11,NA,"X4","DVM10",187
2024-07-11,"15:39:00","X4","VVX10",6.9
2024-07-11,"15:39:00","X4","DVVX10",253
2024-07-11,NA,"X8","TM",27.1
2024-07-11,"12:06:00","X8","TX",33.2
2024-07-11,"04:39:00","X8","TN",22.7
2024-07-11,NA,"X8","HRM",75
2024-07-11,"05:00:00","X8","HRX",100
2024-07-11,"12:06:00","X8","HRN",41
2024-07-11,NA,"X8","PM",1006.3
2024-07-11,"08:00:00","X8","PX",1008.4
2024-07-11,"23:52:00","X8","PN",1004
2024-07-11,NA,"X8","PPT",0
2024-07-11,NA,"X8","RS24h",28.7
2024-07-11,NA,"X8","VVM10",1.8
2024-07-11,NA,"X8","DVM10",217
2024-07-11,"16:37:00","X8","VVX10",7.8
2024-07-11,"16:37:00","X8","DVVX10",224
2024-07-12,NA,"D5","TM",24.2
2024-07-12,"12:38:00","D5","TX",29.8
2024-07-12,"23:30:00","D5","TN",20.6
2024-07-12,NA,"D5","HRM",75
2024-07-12,"23:30:00","D5","HRX",100
2024-07-12,"00:37:00","D5","HRN",39
2024-07-12,NA,"D5","PM",966.8
2024-07-12,"23:00:00","D5","PX",967.8
2024-07-12,"04:02:00","D5","PN",965.4
2024-07-12,NA,"D5","PPT",0
2024-07-12,NA,"D5","RS24h",17.9
2024-07-12,NA,"D5","VVM10",3.2
2024-07-12,NA,"D5","DVM10",203
2024-07-12,"13:07:00","D5","VVX10",9.6
2024-07-12,"13:07:00","D5","DVVX10",161
2024-07-12,NA,"X2","TM",26.1
2024-07-12,"15:19:00","X2","TX",29.9
2024-07-12,"03:06:00","X2","TN",24.1
2024-07-12,NA,"X2","HRM",76
2024-07-12,"01:26:00","X2","HRX",88
2024-07-12,"15:20:00","X2","HRN",59
2024-07-12,NA,"X4","TM",26
2024-07-12,"12:01:00","X4","TX",28.4
2024-07-12,"23:44:00","X4","TN",24.7
2024-07-12,NA,"X4","HRM",73
2024-07-12,"01:19:00","X4","HRX",85
2024-07-12,"12:34:00","X4","HRN",63
2024-07-12,NA,"X4","PM",1009.4
2024-07-12,"22:30:00","X4","PX",1010.7
2024-07-12,"04:03:00","X4","PN",1008
2024-07-12,NA,"X4","PPT",0
2024-07-12,NA,"X4","RS24h",23.8
2024-07-12,NA,"X4","VVM10",2.2
2024-07-12,NA,"X4","DVM10",179
2024-07-12,"15:09:00","X4","VVX10",6.8
2024-07-12,"15:09:00","X4","DVVX10",197
2024-07-12,NA,"X8","TM",25.7
2024-07-12,"12:13:00","X8","TX",30.1
2024-07-12,"03:28:00","X8","TN",22.3
2024-07-12,NA,"X8","HRM",75
2024-07-12,"00:52:00","X8","HRX",98
2024-07-12,"12:13:00","X8","HRN",57
2024-07-12,NA,"X8","PM",1003.9
2024-07-12,"23:03:00","X8","PX",1005.2
2024-07-12,"04:17:00","X8","PN",1002.5
2024-07-12,NA,"X8","PPT",0
2024-07-12,NA,"X8","RS24h",20
2024-07-12,NA,"X8","VVM10",2.1
2024-07-12,NA,"X8","DVM10",199
2024-07-12,"13:02:00","X8","VVX10",7.8
2024-07-12,"13:02:00","X8","DVVX10",132
2024-07-13,NA,"D5","TM",21.3
2024-07-13,"14:00:00","D5","TX",27.1
2024-07-13,"23:00:00","D5","TN",18.6
2024-07-13,NA,"D5","HRM",84
2024-07-13,"08:30:00","D5","HRX",100
2024-07-13,"13:35:00","D5","HRN",55
2024-07-13,NA,"D5","PM",966.8
2024-07-13,"07:30:00","D5","PX",967.9
2024-07-13,"17:02:00","D5","PN",965.5
2024-07-13,NA,"D5","PPT",1.7
2024-07-13,NA,"D5","RS24h",19
2024-07-13,NA,"D5","VVM10",2.8
2024-07-13,NA,"D5","DVM10",216
2024-07-13,"15:23:00","D5","VVX10",7.2
2024-07-13,"15:23:00","D5","DVVX10",194
2024-07-13,NA,"X2","TM",24.2
2024-07-13,"13:36:00","X2","TX",27.9
2024-07-13,"07:31:00","X2","TN",21.4
2024-07-13,NA,"X2","HRM",69
2024-07-13,"07:25:00","X2","HRX",87
2024-07-13,"13:36:00","X2","HRN",54
2024-07-13,NA,"X4","TM",23.9
2024-07-13,"13:19:00","X4","TX",25.5
2024-07-13,"07:30:00","X4","TN",21.7
2024-07-13,NA,"X4","HRM",67
2024-07-13,"07:03:00","X4","HRX",85
2024-07-13,"13:19:00","X4","HRN",57
2024-07-13,NA,"X4","PM",1009.8
2024-07-13,"07:30:00","X4","PX",1011.3
2024-07-13,"17:02:00","X4","PN",1008.5
2024-07-13,NA,"X4","PPT",1.7
2024-07-13,NA,"X4","RS24h",20.8
2024-07-13,NA,"X4","VVM10",1.9
2024-07-13,NA,"X4","DVM10",170
2024-07-13,"15:09:00","X4","VVX10",6.3
2024-07-13,"15:09:00","X4","DVVX10",202
2024-07-13,NA,"X8","TM",23.7
2024-07-13,"13:42:00","X8","TX",26.9
2024-07-13,"07:05:00","X8","TN",21.3
2024-07-13,NA,"X8","HRM",74
2024-07-13,"07:00:00","X8","HRX",90
2024-07-13,"13:42:00","X8","HRN",55
2024-07-13,NA,"X8","PM",1004.3
2024-07-13,"07:22:00","X8","PX",1005.7
2024-07-13,"18:30:00","X8","PN",1003.1
2024-07-13,NA,"X8","PPT",3.7
2024-07-13,NA,"X8","RS24h",19.6
2024-07-13,NA,"X8","VVM10",1.5
2024-07-13,"13:55:00","X8","VVX10",6.2
2024-07-14,NA,"D5","TM",23.1
2024-07-14,"13:01:00","D5","TX",28.8
2024-07-14,"04:44:00","D5","TN",19
2024-07-14,NA,"D5","HRM",78
2024-07-14,"23:30:00","D5","HRX",98
2024-07-14,"11:25:00","D5","HRN",58
2024-07-14,NA,"D5","PM",965.8
2024-07-14,"23:32:00","D5","PX",966.5
2024-07-14,"16:31:00","D5","PN",964.6
2024-07-14,NA,"D5","PPT",0
2024-07-14,NA,"D5","RS24h",27.7
2024-07-14,NA,"D5","VVM10",4.2
2024-07-14,NA,"D5","DVM10",244
2024-07-14,"13:27:00","D5","VVX10",11.1
2024-07-14,"13:27:00","D5","DVVX10",210
2024-07-14,NA,"X2","TM",25.4
2024-07-14,"12:12:00","X2","TX",29.8
2024-07-14,"04:31:00","X2","TN",21
2024-07-14,NA,"X2","HRM",72
2024-07-14,"23:18:00","X2","HRX",86
2024-07-14,"11:59:00","X2","HRN",58
2024-07-14,NA,"X4","TM",25.7
2024-07-14,"12:46:00","X4","TX",29.3
2024-07-14,"03:24:00","X4","TN",22.2
2024-07-14,NA,"X4","HRM",68
2024-07-14,"22:48:00","X4","HRX",89
2024-07-14,"11:19:00","X4","HRN",56
2024-07-14,NA,"X4","PM",1008.6
2024-07-14,"09:30:00","X4","PX",1009.4
2024-07-14,"16:28:00","X4","PN",1007.1
2024-07-14,NA,"X4","PPT",0
2024-07-14,NA,"X4","RS24h",28
2024-07-14,NA,"X4","VVM10",2.5
2024-07-14,NA,"X4","DVM10",246
2024-07-14,"13:41:00","X4","VVX10",11.2
2024-07-14,"13:41:00","X4","DVVX10",222
2024-07-14,NA,"X8","TM",25.2
2024-07-14,"14:20:00","X8","TX",29.8
2024-07-14,"03:10:00","X8","TN",20.8
2024-07-14,NA,"X8","HRM",75
2024-07-14,"22:34:00","X8","HRX",92
2024-07-14,"08:40:00","X8","HRN",57
2024-07-14,NA,"X8","PM",1003.1
2024-07-14,"00:00:00","X8","PX",1004
2024-07-14,"16:35:00","X8","PN",1001.7
2024-07-14,NA,"X8","PPT",0
2024-07-14,NA,"X8","RS24h",27.9
2024-07-14,NA,"X8","VVM10",2.5
2024-07-14,"13:35:00","X8","VVX10",11.2
2024-07-15,NA,"D5","TM",24
2024-07-15,"14:21:00","D5","TX",30.1
2024-07-15,"04:00:00","D5","TN",20.3
2024-07-15,NA,"D5","HRM",87
2024-07-15,"23:30:00","D5","HRX",100
2024-07-15,"14:43:00","D5","HRN",58
2024-07-15,NA,"D5","PM",965.9
2024-07-15,"23:02:00","D5","PX",967.7
2024-07-15,"17:39:00","D5","PN",964.8
2024-07-15,NA,"D5","PPT",0
2024-07-15,NA,"D5","RS24h",23.7
2024-07-15,NA,"D5","VVM10",3.6
2024-07-15,NA,"D5","DVM10",214
2024-07-15,"11:41:00","D5","VVX10",10.9
2024-07-15,"11:41:00","D5","DVVX10",205
2024-07-15,NA,"X2","TM",26.3
2024-07-15,"14:06:00","X2","TX",30.3
2024-07-15,"02:47:00","X2","TN",23.3
2024-07-15,NA,"X2","HRM",77
2024-07-15,"02:32:00","X2","HRX",90
2024-07-15,"16:05:00","X2","HRN",62
2024-07-15,NA,"X4","TM",26.4
2024-07-15,"15:01:00","X4","TX",29.6
2024-07-15,"03:41:00","X4","TN",24
2024-07-15,NA,"X4","HRM",75
